sample_id,modality,source_path,container_declared_duration_sec,container_effective_duration_sec,decoded_timeline_duration_sec,stream_duration_sec,sample_rate_hz,source_fps,sampled_fps,raw_shape,feature_dim,native_granularity,aligned_granularity,sequence_length,valid_position_count,padding_position_count,alignment_method,feature_path,unaligned_feature_path,face_detection_rate,feature_sha256,status,warnings,unaligned_feature_sha256
-iRBcNs9oI8$_$7,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/7.mp4,5.806,4.104,4.070733333333333,4.070733333333333,n/a,29.97002997002997,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,9,9,41,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-iRBcNs9oI8$_$6,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/6.mp4,7.475,2.903,2.8695333333333335,2.8695333333333335,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,5,5,45,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-iRBcNs9oI8$_$6,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/6.mp4,7.475,2.903,2.8695333333333335,2.8204375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,5,5,45,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-iRBcNs9oI8$_$6,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/6.mp4,7.475,2.903,2.8695333333333335,2.8695333333333335,n/a,29.97002997002997,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,5,5,45,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-iRBcNs9oI8$_$9,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/9.mp4,7.152,3.416,3.4034,3.4034,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,5,5,45,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-iRBcNs9oI8$_$9,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/9.mp4,7.152,3.416,3.4034,3.3740625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,5,5,45,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-iRBcNs9oI8$_$9,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/9.mp4,7.152,3.416,3.4034,3.4034,n/a,29.97002997002997,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,5,5,45,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-iRBcNs9oI8$_$8,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/8.mp4,8.642,8.093,8.074733333333333,8.074733333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,21,21,29,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-iRBcNs9oI8$_$8,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/8.mp4,8.642,8.093,8.074733333333333,8.0260625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,21,21,29,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-iRBcNs9oI8$_$8,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/8.mp4,8.642,8.093,8.074733333333333,8.074733333333333,n/a,29.97002997002997,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,21,21,29,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-lzEya4AM_4$_$5,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-lzEya4AM_4/5.mp4,7.8,7.675,7.666666666666667,7.666666666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,19,19,31,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-lzEya4AM_4$_$5,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-lzEya4AM_4/5.mp4,7.8,7.675,7.666666666666667,7.56975,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,19,19,31,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-lzEya4AM_4$_$5,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-lzEya4AM_4/5.mp4,7.8,7.675,7.666666666666667,7.666666666666667,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,19,19,31,proportional,q1_features.npz,q1_features_unaligned.npz,0.012987012987012988,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-lzEya4AM_4$_$6,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-lzEya4AM_4/6.mp4,22.733,14.791992,14.766666666666666,14.766666666666666,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,43,43,7,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-lzEya4AM_4$_$6,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-lzEya4AM_4/6.mp4,22.733,14.791992,14.766666666666666,14.740375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,43,43,7,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-lzEya4AM_4$_$6,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-lzEya4AM_4/6.mp4,22.733,14.791992,14.766666666666666,14.766666666666666,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,43,43,7,proportional,q1_features.npz,q1_features_unaligned.npz,0.527027027027027,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mJ2ud6oKI8$_$1,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/1.mp4,6.574,6.103,6.072733333333334,6.072733333333334,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,13,13,37,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-mJ2ud6oKI8$_$1,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/1.mp4,6.574,6.103,6.072733333333334,6.0545625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,13,13,37,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mJ2ud6oKI8$_$1,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/1.mp4,6.574,6.103,6.072733333333334,6.072733333333334,n/a,29.97002997002997,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,13,13,37,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mJ2ud6oKI8$_$2,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/2.mp4,6.781,5.731,5.7057,5.7057,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,11,11,39,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-mJ2ud6oKI8$_$2,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/2.mp4,6.781,5.731,5.7057,5.7016875,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,11,11,39,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mJ2ud6oKI8$_$2,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/2.mp4,6.781,5.731,5.7057,5.7057,n/a,29.97002997002997,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,11,11,39,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mJ2ud6oKI8$_$6,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/6.mp4,2.648,2.257,2.2355666666666667,2.2355666666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,5,5,45,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-mJ2ud6oKI8$_$6,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/6.mp4,2.648,2.257,2.2355666666666667,2.228125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,5,5,45,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mJ2ud6oKI8$_$6,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/6.mp4,2.648,2.257,2.2355666666666667,2.2355666666666667,n/a,29.97002997002997,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,5,5,45,proportional,q1_features.npz,q1_features_unaligned.npz,1.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mJ2ud6oKI8$_$9,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/9.mp4,10.01,7.033,7.007,7.007,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-mJ2ud6oKI8$_$9,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/9.mp4,10.01,7.033,7.007,6.9088125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mJ2ud6oKI8$_$9,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/9.mp4,10.01,7.033,7.007,7.007,n/a,29.97002997002997,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,q1_features_unaligned.npz,0.9857142857142858,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mJ2ud6oKI8$_$8,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/8.mp4,8.662,4.192,4.171375,4.171375,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,11,11,39,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-mJ2ud6oKI8$_$8,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/8.mp4,8.662,4.192,4.171375,4.171375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,11,11,39,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mJ2ud6oKI8$_$8,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/8.mp4,8.662,4.192,4.171375,4.170833333333333,n/a,29.97002997002997,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,11,11,39,proportional,q1_features.npz,q1_features_unaligned.npz,1.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mqbVkbCndg$_$0,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mqbVkbCndg/0.mp4,6.5,6.466667,6.5,6.5,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-mqbVkbCndg$_$0,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mqbVkbCndg/0.mp4,6.5,6.466667,6.5,6.3855,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-mqbVkbCndg$_$0,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mqbVkbCndg/0.mp4,6.5,6.466667,6.5,6.5,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,q1_features_unaligned.npz,0.9230769230769231,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-t217m2on-s$_$2,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-t217m2on-s/2.mp4,8.011,5.686003,5.666666666666667,5.666666666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-t217m2on-s$_$2,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-t217m2on-s/2.mp4,8.011,5.686003,5.666666666666667,5.6301875,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-t217m2on-s$_$2,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-t217m2on-s/2.mp4,8.011,5.686003,5.666666666666667,5.666666666666667,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,q1_features_unaligned.npz,0.6842105263157895,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-t217m2on-s$_$7,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-t217m2on-s/7.mp4,18.7,17.183008,17.166666666666668,17.166666666666668,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,45,45,5,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-t217m2on-s$_$7,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-t217m2on-s/7.mp4,18.7,17.183008,17.166666666666668,17.026375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,45,45,5,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-t217m2on-s$_$7,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-t217m2on-s/7.mp4,18.7,17.183008,17.166666666666668,17.166666666666668,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,45,44,5,proportional,q1_features.npz,q1_features_unaligned.npz,0.6918604651162791,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,warning,invalid_nonpadding_positions,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tANM6ETl_M$_$3,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tANM6ETl_M/3.mp4,9.1,6.758008,6.733333333333333,6.733333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-tANM6ETl_M$_$3,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tANM6ETl_M/3.mp4,9.1,6.758008,6.733333333333333,6.603625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tANM6ETl_M$_$3,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tANM6ETl_M/3.mp4,9.1,6.758008,6.733333333333333,6.733333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,22,21,28,proportional,q1_features.npz,q1_features_unaligned.npz,0.13432835820895522,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,warning,invalid_nonpadding_positions,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tPCytz4rww$_$11,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/11.mp4,8.0,5.466992,5.466666666666667,5.466666666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,17,17,33,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-tPCytz4rww$_$11,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/11.mp4,8.0,5.466992,5.466666666666667,5.378625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,17,17,33,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tPCytz4rww$_$11,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/11.mp4,8.0,5.466992,5.466666666666667,5.466666666666667,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,17,17,33,proportional,q1_features.npz,q1_features_unaligned.npz,0.9818181818181818,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tPCytz4rww$_$10,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/10.mp4,11.734,4.788997,4.766666666666667,4.766666666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-tPCytz4rww$_$10,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/10.mp4,11.734,4.788997,4.766666666666667,4.6788125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tPCytz4rww$_$10,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/10.mp4,11.734,4.788997,4.766666666666667,4.766666666666667,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,q1_features_unaligned.npz,0.875,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tPCytz4rww$_$12,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/12.mp4,18.767,11.863997,11.833333333333334,11.833333333333334,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,26,26,24,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-tPCytz4rww$_$12,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/12.mp4,18.767,11.863997,11.833333333333334,11.73625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,26,26,24,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tPCytz4rww$_$12,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/12.mp4,18.767,11.863997,11.833333333333334,11.833333333333334,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,26,26,24,proportional,q1_features.npz,q1_features_unaligned.npz,0.9915254237288136,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-tPCytz4rww$_$16,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/16.mp4,13.236,7.20599,7.2,7.2,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-tPCytz4rww$_$16,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/16.mp4,13.236,7.20599,7.2,7.1391875,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
