sample_id,token_index,token_text,start_sec,end_sec,audio_start_idx,audio_end_idx,video_start_idx,video_end_idx,audio_start_ms,audio_end_ms,video_start_frame_src,video_end_frame_src,video_start_ms,video_last_pts_ms,video_end_ms,audio_analysis_frame_count,video_sampled_frame_count,audio_quality,video_quality,confidence,method,is_fallback,alignment_source
-tANM6ETl_M$_$3,13,never,3.868085106382979,4.226241134751773,61889,67620,39,43,3868.085106382979,4226.241134751774,117,127,3900.0,4200.0,4233.333333333333,34,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tANM6ETl_M$_$3,14,done,4.226241134751773,4.512765957446808,67620,72204,43,46,4226.241134751774,4512.765957446808,129,136,4300.0,4500.0,4533.333333333333,27,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tANM6ETl_M$_$3,15,it,4.512765957446808,4.656028368794327,72204,74496,46,47,4512.765957446808,4656.0283687943265,138,139,4600.0,4600.0,4633.333333333333,12,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-tANM6ETl_M$_$3,16,"before,",4.656028368794327,5.157446808510638,74496,82519,47,52,4656.0283687943265,5157.446808510638,141,154,4700.0,5100.0,5133.333333333333,48,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-tANM6ETl_M$_$3,17,or,5.157446808510638,5.300709219858156,82519,84811,52,54,5157.446808510638,5300.709219858156,156,160,5200.0,5300.0,5333.333333333333,12,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-tANM6ETl_M$_$3,18,they've,5.300709219858156,5.8021276595744675,84811,92834,54,59,5300.709219858156,5802.1276595744675,162,175,5400.0,5800.0,5833.333333333333,48,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-tANM6ETl_M$_$3,19,never,5.8021276595744675,6.160283687943263,92834,98565,59,62,5802.1276595744675,6160.283687943263,177,184,5900.0,6100.0,6133.333333333333,34,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-tANM6ETl_M$_$3,20,tried,6.160283687943263,6.518439716312057,98565,104295,62,66,6160.283687943263,6518.439716312057,186,196,6200.0,6500.0,6533.333333333333,34,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tANM6ETl_M$_$3,21,it.,6.518439716312057,6.733333333333334,104295,105658,66,67,6518.439716312057,6603.625,198,199,6633.333333333334,6633.333333333334,6666.666666666667,7,1,0.3684210526315789,0.3333333333333333,0.3333333333333333,proportional,True,transcript_proportional
-tPCytz4rww$_$11,0,Make,0.0,0.2767932489451477,0,4429,0,3,0.0,276.7932489451477,0,7,0.0,200.0,233.33333333333334,26,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$11,1,sure,0.2767932489451477,0.5535864978902953,4429,8857,3,6,276.7932489451477,553.5864978902954,9,16,300.0,500.0,533.3333333333334,26,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$11,2,that,0.5535864978902953,0.8303797468354429,8857,13286,6,9,553.5864978902954,830.3797468354429,18,25,600.0,800.0,833.3333333333334,26,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$11,3,your,0.8303797468354429,1.1071729957805907,13286,17715,9,12,830.3797468354429,1107.1729957805908,27,34,900.0,1100.0,1133.3333333333333,26,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$11,4,using,1.1071729957805907,1.4531645569620253,17715,23251,12,15,1107.1729957805908,1453.1645569620252,36,43,1200.0,1400.0,1433.3333333333333,33,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-tPCytz4rww$_$11,5,comps,1.4531645569620253,1.7991561181434599,23251,28786,15,18,1453.1645569620252,1799.15611814346,45,52,1500.0,1700.0,1733.3333333333333,33,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-tPCytz4rww$_$11,6,that,1.7991561181434599,2.0759493670886076,28786,33215,18,21,1799.15611814346,2075.9493670886077,54,61,1800.0,2000.0,2033.3333333333333,26,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$11,7,are,2.0759493670886076,2.2835443037974685,33215,36537,21,23,2075.9493670886077,2283.5443037974687,63,67,2100.0,2200.0,2233.3333333333335,19,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-tPCytz4rww$_$11,8,not,2.2835443037974685,2.491139240506329,36537,39858,23,25,2283.5443037974687,2491.139240506329,69,73,2300.0,2400.0,2433.3333333333335,19,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-tPCytz4rww$_$11,9,"larger,",2.491139240506329,2.9755274261603377,39858,47608,25,30,2491.139240506329,2975.5274261603377,75,88,2500.0,2900.0,2933.3333333333335,46,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$11,10,no,2.9755274261603377,3.1139240506329116,47608,49823,30,32,2975.5274261603377,3113.9240506329115,90,94,3000.0,3100.0,3133.3333333333335,12,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$11,11,larger,3.1139240506329116,3.529113924050633,49823,56466,32,36,3113.9240506329115,3529.113924050633,96,106,3200.0,3500.0,3533.3333333333335,40,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-tPCytz4rww$_$11,12,than,3.529113924050633,3.8059071729957807,56466,60895,36,39,3529.113924050633,3805.907172995781,108,115,3600.0,3800.0,3833.3333333333335,26,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$11,13,twelve,3.8059071729957807,4.221097046413503,60895,67538,39,43,3805.907172995781,4221.0970464135025,117,127,3900.0,4200.0,4233.333333333333,40,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-tPCytz4rww$_$11,14,hundred,4.221097046413503,4.7054852320675105,67538,75288,43,48,4221.0970464135025,4705.485232067511,129,142,4300.0,4700.0,4733.333333333333,46,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$11,15,square,4.7054852320675105,5.120675105485232,75288,81931,48,52,4705.485232067511,5120.675105485232,144,154,4800.0,5100.0,5133.333333333333,40,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-tPCytz4rww$_$11,16,feet.,5.120675105485232,5.466666666666667,81931,86058,52,55,5120.675105485232,5378.625,156,163,5200.0,5400.0,5433.333333333333,24,3,0.7272727272727273,0.75,0.7272727272727273,proportional,True,transcript_proportional
-tPCytz4rww$_$10,0,Say,0.0,0.26481481481481484,0,4237,0,3,0.0,264.81481481481484,0,7,0.0,200.0,233.33333333333334,24,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$10,1,twenty,0.26481481481481484,0.7944444444444444,4237,12711,3,8,264.81481481481484,794.4444444444443,9,22,300.0,700.0,733.3333333333334,51,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-tPCytz4rww$_$10,2,percent,0.7944444444444444,1.4123456790123456,12711,22598,8,15,794.4444444444443,1412.3456790123457,24,43,800.0,1400.0,1433.3333333333333,60,7,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$10,3,so,1.4123456790123456,1.5888888888888888,22598,25422,15,16,1412.3456790123457,1588.8888888888887,45,46,1500.0,1500.0,1533.3333333333333,16,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-tPCytz4rww$_$10,4,if,1.5888888888888888,1.765432098765432,25422,28247,16,18,1588.8888888888887,1765.4320987654319,48,52,1600.0,1700.0,1733.3333333333333,16,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$10,5,you've,1.765432098765432,2.2950617283950616,28247,36721,18,23,1765.4320987654319,2295.0617283950614,54,67,1800.0,2200.0,2233.3333333333335,51,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-tPCytz4rww$_$10,6,got,2.2950617283950616,2.5598765432098762,36721,40958,23,26,2295.0617283950614,2559.876543209876,69,76,2300.0,2500.0,2533.3333333333335,24,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$10,7,a,2.5598765432098762,2.6481481481481484,40958,42370,26,27,2559.876543209876,2648.1481481481483,78,79,2600.0,2600.0,2633.3333333333335,7,1,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$10,8,thousand,2.6481481481481484,3.354320987654321,42370,53669,27,34,2648.1481481481483,3354.320987654321,81,100,2700.0,3300.0,3333.3333333333335,69,7,1.0,0.875,0.875,proportional,True,transcript_proportional
-tPCytz4rww$_$10,9,square,3.354320987654321,3.88395061728395,53669,62143,34,39,3354.320987654321,3883.95061728395,102,115,3400.0,3800.0,3833.3333333333335,51,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-tPCytz4rww$_$10,10,foot,3.88395061728395,4.237037037037037,62143,67793,39,43,3883.95061728395,4237.037037037037,117,127,3900.0,4200.0,4233.333333333333,33,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$10,11,condo.,4.237037037037037,4.766666666666667,67793,74861,43,48,4237.037037037037,4678.8125,129,142,4300.0,4733.333333333333,4766.666666666666,42,5,0.8235294117647058,0.8333333333333334,0.8235294117647058,proportional,True,transcript_proportional
-tPCytz4rww$_$12,0,No,0.0,0.17661691542288557,0,2826,0,2,0.0,176.61691542288557,0,4,0.0,100.0,133.33333333333334,16,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,1,less,0.17661691542288557,0.5298507462686567,2826,8478,2,6,176.61691542288557,529.8507462686567,6,16,200.0,500.0,533.3333333333334,33,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,2,than,0.5298507462686567,0.8830845771144279,8478,14129,6,9,529.8507462686567,883.0845771144279,18,25,600.0,800.0,833.3333333333334,33,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-tPCytz4rww$_$12,3,eight,0.8830845771144279,1.3246268656716418,14129,21194,9,14,883.0845771144279,1324.6268656716418,27,40,900.0,1300.0,1333.3333333333333,42,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,4,hundred,1.3246268656716418,1.9427860696517416,21194,31085,14,20,1324.6268656716418,1942.7860696517416,42,58,1400.0,1900.0,1933.3333333333333,60,6,1.0,0.8571428571428571,0.8571428571428571,proportional,True,transcript_proportional
-tPCytz4rww$_$12,5,squire,1.9427860696517416,2.4726368159203984,31085,39562,20,25,1942.7860696517416,2472.6368159203985,60,73,2000.0,2400.0,2433.3333333333335,51,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-tPCytz4rww$_$12,6,feet,2.4726368159203984,2.825870646766169,39562,45214,25,29,2472.6368159203985,2825.870646766169,75,85,2500.0,2800.0,2833.3333333333335,33,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,7,and,2.825870646766169,3.090796019900498,45214,49453,29,31,2825.870646766169,3090.796019900498,87,91,2900.0,3000.0,3033.3333333333335,24,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-tPCytz4rww$_$12,8,going,3.090796019900498,3.5323383084577116,49453,56517,31,36,3090.796019900498,3532.3383084577117,93,106,3100.0,3500.0,3533.3333333333335,42,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,9,to,3.5323383084577116,3.708955223880597,56517,59343,36,38,3532.3383084577117,3708.9552238805973,108,112,3600.0,3700.0,3733.3333333333335,16,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,10,similar,3.708955223880597,4.327114427860697,59343,69234,38,44,3708.9552238805973,4327.114427860697,114,130,3800.0,4300.0,4333.333333333333,60,6,1.0,0.8571428571428571,0.8571428571428571,proportional,True,transcript_proportional
-tPCytz4rww$_$12,11,"in,",4.327114427860697,4.592039800995025,69234,73473,44,46,4327.114427860697,4592.039800995025,132,136,4400.0,4500.0,4533.333333333333,24,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-tPCytz4rww$_$12,12,similar,4.592039800995025,5.210199004975125,73473,83363,46,53,4592.039800995025,5210.199004975125,138,157,4600.0,5200.0,5233.333333333333,60,7,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,13,with,5.210199004975125,5.563432835820896,83363,89015,53,56,5210.199004975125,5563.432835820896,159,166,5300.0,5500.0,5533.333333333333,33,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-tPCytz4rww$_$12,14,bedrooms,5.563432835820896,6.269900497512438,89015,100318,56,63,5563.432835820896,6269.900497512438,168,187,5600.0,6200.0,6233.333333333333,69,7,1.0,0.875,0.875,proportional,True,transcript_proportional
-tPCytz4rww$_$12,15,and,6.269900497512438,6.534825870646767,100318,104557,63,66,6269.900497512438,6534.825870646767,189,196,6300.0,6500.0,6533.333333333333,24,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,16,bathrooms,6.534825870646767,7.329601990049752,104557,117274,66,74,6534.825870646767,7329.601990049752,198,220,6600.0,7300.0,7333.333333333333,77,8,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,17,as,7.329601990049752,7.506218905472637,117274,120100,74,76,7329.601990049752,7506.218905472637,222,226,7400.0,7500.0,7533.333333333333,16,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,18,well,7.506218905472637,7.859452736318408,120100,125751,76,79,7506.218905472637,7859.452736318408,228,235,7600.0,7800.0,7833.333333333333,33,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-tPCytz4rww$_$12,19,and,7.859452736318408,8.124378109452737,125751,129990,79,82,7859.452736318408,8124.378109452737,237,244,7900.0,8100.0,8133.333333333333,24,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,20,hopefully,8.124378109452737,8.919154228855723,129990,142706,82,90,8124.378109452737,8919.154228855723,246,268,8200.0,8900.0,8933.333333333334,77,8,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,21,the,8.919154228855723,9.18407960199005,142706,146945,90,92,8919.154228855723,9184.07960199005,270,274,9000.0,9100.0,9133.333333333334,24,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-tPCytz4rww$_$12,22,complexes,9.18407960199005,9.978855721393035,146945,159662,92,100,9184.07960199005,9978.855721393036,276,298,9200.0,9900.0,9933.333333333334,77,8,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,23,have,9.978855721393035,10.332089552238806,159662,165313,100,104,9978.855721393036,10332.089552238805,300,310,10000.0,10300.0,10333.333333333334,33,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$12,24,similar,10.332089552238806,10.950248756218906,165313,175204,104,110,10332.089552238805,10950.248756218907,312,328,10400.0,10900.0,10933.333333333334,60,6,1.0,0.8571428571428571,0.8571428571428571,proportional,True,transcript_proportional
-tPCytz4rww$_$12,25,amenities.,10.950248756218906,11.833333333333334,175204,187780,110,118,10950.248756218907,11736.25,330,352,11000.0,11733.333333333332,11766.666666666666,77,8,0.8953488372093024,0.8888888888888888,0.8888888888888888,proportional,True,transcript_proportional
-tPCytz4rww$_$16,0,So,0.0,0.2440677966101695,0,3905,0,3,0.0,244.0677966101695,0,7,0.0,200.0,233.33333333333334,22,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$16,1,make,0.2440677966101695,0.7322033898305085,3905,11715,3,8,244.0677966101695,732.2033898305085,9,22,300.0,700.0,733.3333333333334,47,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$16,2,sure,0.7322033898305085,1.2203389830508475,11715,19525,8,13,732.2033898305085,1220.3389830508474,24,37,800.0,1200.0,1233.3333333333333,47,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$16,3,to,1.2203389830508475,1.464406779661017,19525,23431,13,15,1220.3389830508474,1464.406779661017,39,43,1300.0,1400.0,1433.3333333333333,22,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-tPCytz4rww$_$16,4,get,1.464406779661017,1.8305084745762712,23431,29288,15,19,1464.406779661017,1830.5084745762713,45,55,1500.0,1800.0,1833.3333333333333,35,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$16,5,a,1.8305084745762712,1.952542372881356,29288,31241,19,20,1830.5084745762713,1952.542372881356,57,58,1900.0,1900.0,1933.3333333333333,10,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-tPCytz4rww$_$16,6,through,1.952542372881356,2.806779661016949,31241,44908,20,29,1952.542372881356,2806.779661016949,60,85,2000.0,2800.0,2833.3333333333335,83,9,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$16,7,or,2.806779661016949,3.0508474576271185,44908,48814,29,31,2806.779661016949,3050.8474576271187,87,91,2900.0,3000.0,3033.3333333333335,22,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-tPCytz4rww$_$16,8,to,3.0508474576271185,3.294915254237288,48814,52719,31,33,3050.8474576271187,3294.915254237288,93,97,3100.0,3200.0,3233.3333333333335,22,2,1.0,0.6666666666666666,0.6666666666666666,proportional,True,transcript_proportional
-tPCytz4rww$_$16,9,do,3.294915254237288,3.538983050847458,52719,56624,33,36,3294.915254237288,3538.983050847458,99,106,3300.0,3500.0,3533.3333333333335,22,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$16,10,a,3.538983050847458,3.6610169491525424,56624,58576,36,37,3538.983050847458,3661.0169491525426,108,109,3600.0,3600.0,3633.3333333333335,10,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-tPCytz4rww$_$16,11,through,3.6610169491525424,4.515254237288136,58576,72244,37,46,3661.0169491525426,4515.254237288136,111,136,3700.0,4500.0,4533.333333333333,83,9,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$16,12,cleaning,4.515254237288136,5.491525423728813,72244,87864,46,55,4515.254237288136,5491.525423728813,138,163,4600.0,5400.0,5433.333333333333,96,9,1.0,0.9,0.9,proportional,True,transcript_proportional
-tPCytz4rww$_$16,13,of,5.491525423728813,5.735593220338983,87864,91769,55,58,5491.525423728813,5735.593220338983,165,172,5500.0,5700.0,5733.333333333333,22,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$16,14,the,5.735593220338983,6.101694915254237,91769,97627,58,62,5735.593220338983,6101.6949152542375,174,184,5800.0,6100.0,6133.333333333333,35,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$16,15,property.,6.101694915254237,7.2,97627,114227,62,72,6101.6949152542375,7139.1875,186,214,6200.0,7100.0,7133.333333333333,102,10,0.9444444444444444,0.9090909090909091,0.9090909090909091,proportional,True,transcript_proportional
-tPCytz4rww$_$18,0,Do,0.0,0.1868544600938967,0,2990,0,2,0.0,186.8544600938967,0,4,0.0,100.0,133.33333333333334,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,1,so,0.1868544600938967,0.3737089201877934,2990,5979,2,4,186.8544600938967,373.7089201877934,6,10,200.0,300.0,333.3333333333333,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,2,and,0.3737089201877934,0.6539906103286385,5979,10464,4,7,373.7089201877934,653.9906103286385,12,19,400.0,600.0,633.3333333333334,26,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,3,as,0.6539906103286385,0.8408450704225352,10464,13454,7,9,653.9906103286385,840.8450704225352,21,25,700.0,800.0,833.3333333333334,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,4,well,0.8408450704225352,1.2145539906103284,13454,19433,9,13,840.8450704225352,1214.5539906103284,27,37,900.0,1200.0,1233.3333333333333,35,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,5,you'll,1.2145539906103284,1.7751173708920187,19433,28402,13,18,1214.5539906103284,1775.1173708920187,39,52,1300.0,1700.0,1733.3333333333333,54,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-tPCytz4rww$_$18,6,also,1.7751173708920187,2.148826291079812,28402,34381,18,22,1775.1173708920187,2148.826291079812,54,64,1800.0,2100.0,2133.3333333333335,35,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,7,want,2.148826291079812,2.5225352112676056,34381,40361,22,26,2148.826291079812,2522.5352112676055,66,76,2200.0,2500.0,2533.3333333333335,35,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,8,to,2.5225352112676056,2.709389671361502,40361,43350,26,28,2522.5352112676055,2709.389671361502,78,82,2600.0,2700.0,2733.3333333333335,17,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,9,remove,2.709389671361502,3.2699530516431925,43350,52319,28,33,2709.389671361502,3269.9530516431923,84,97,2800.0,3200.0,3233.3333333333335,54,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-tPCytz4rww$_$18,10,any,3.2699530516431925,3.5502347417840374,52319,56804,33,36,3269.9530516431923,3550.2347417840374,99,106,3300.0,3500.0,3533.3333333333335,26,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,11,clutter,3.5502347417840374,4.204225352112676,56804,67268,36,43,3550.2347417840374,4204.225352112676,108,127,3600.0,4200.0,4233.333333333333,63,7,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,12,from,4.204225352112676,4.577934272300469,67268,73247,43,46,4204.225352112676,4577.934272300469,129,136,4300.0,4500.0,4533.333333333333,35,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-tPCytz4rww$_$18,13,that,4.577934272300469,4.9516431924882625,73247,79226,46,50,4577.934272300469,4951.643192488263,138,148,4600.0,4900.0,4933.333333333333,35,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,14,you've,4.9516431924882625,5.512206572769952,79226,88195,50,56,4951.643192488263,5512.206572769952,150,166,5000.0,5500.0,5533.333333333333,54,6,1.0,1.0,1.0,proportional,True,transcript_proportional
-tPCytz4rww$_$18,15,accumulated.,5.512206572769952,6.633333333333333,88195,105101,56,67,5512.206572769952,6568.8125,168,199,5600.0,6600.0,6633.333333333333,104,11,0.9454545454545454,0.9166666666666666,0.9166666666666666,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,0,You're,0.0,0.5300970873786407,0,8482,0,6,0.0,530.0970873786407,0,16,0.0,500.0,533.3333333333334,51,6,1.0,1.0,1.0,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,1,going,0.5300970873786407,0.9718446601941747,8482,15550,6,10,530.0970873786407,971.8446601941747,18,28,600.0,900.0,933.3333333333334,42,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,2,to,0.9718446601941747,1.1485436893203884,15550,18377,10,12,971.8446601941747,1148.5436893203885,30,34,1000.0,1100.0,1133.3333333333333,16,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,3,talk,1.1485436893203884,1.5019417475728154,18377,24031,12,16,1148.5436893203885,1501.9417475728153,36,46,1200.0,1500.0,1533.3333333333333,33,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,4,about,1.5019417475728154,1.9436893203883494,24031,31099,16,20,1501.9417475728153,1943.6893203883494,48,58,1600.0,1900.0,1933.3333333333333,42,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,5,their,1.9436893203883494,2.385436893203883,31099,38167,20,24,1943.6893203883494,2385.4368932038833,60,70,2000.0,2300.0,2333.3333333333335,42,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,6,"life,",2.385436893203883,2.827184466019417,38167,45235,24,29,2385.4368932038833,2827.1844660194174,72,85,2400.0,2800.0,2833.3333333333335,42,5,1.0,1.0,1.0,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,7,their,2.827184466019417,3.268932038834951,45235,52303,29,33,2827.1844660194174,3268.932038834951,87,97,2900.0,3200.0,3233.3333333333335,42,4,1.0,0.8,0.8,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,8,marriage,3.268932038834951,3.9757281553398056,52303,63612,33,40,3268.932038834951,3975.7281553398057,99,118,3300.0,3900.0,3933.3333333333335,69,7,1.0,0.875,0.875,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,9,and,3.9757281553398056,4.240776699029126,63612,67852,40,43,3975.7281553398057,4240.776699029126,120,127,4000.0,4200.0,4233.333333333333,25,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,10,usually,4.240776699029126,4.859223300970874,67852,77748,43,49,4240.776699029126,4859.223300970874,129,145,4300.0,4800.0,4833.333333333333,60,6,1.0,0.8571428571428571,0.8571428571428571,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,11,how,4.859223300970874,5.124271844660194,77748,81988,49,52,4859.223300970874,5124.271844660194,147,154,4900.0,5100.0,5133.333333333333,25,3,1.0,1.0,1.0,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,12,amazing,5.124271844660194,5.742718446601942,81988,91883,52,58,5124.271844660194,5742.718446601942,156,172,5200.0,5700.0,5733.333333333333,60,6,1.0,0.8571428571428571,0.8571428571428571,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,13,it,5.742718446601942,5.919417475728155,91883,94711,58,60,5742.718446601942,5919.417475728154,174,178,5800.0,5900.0,5933.333333333333,16,2,1.0,1.0,1.0,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,14,is,5.919417475728155,6.096116504854368,94711,97538,60,61,5919.417475728154,6096.116504854368,180,181,6000.0,6000.0,6033.333333333333,16,1,1.0,0.5,0.5,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,15,that,6.096116504854368,6.449514563106796,97538,103192,61,65,6096.116504854368,6449.514563106795,183,193,6100.0,6400.0,6433.333333333333,33,4,1.0,1.0,1.0,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,16,they've,6.449514563106796,7.067961165048544,103192,113087,65,71,6449.514563106795,7067.961165048544,195,211,6500.0,7000.0,7033.333333333333,60,6,1.0,0.8571428571428571,0.8571428571428571,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,17,stayed,7.067961165048544,7.598058252427185,113087,121569,71,76,7067.961165048544,7598.058252427185,213,226,7100.0,7500.0,7533.333333333333,51,5,1.0,0.8333333333333334,0.8333333333333334,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,18,together,7.598058252427185,8.30485436893204,121569,132878,76,84,7598.058252427185,8304.85436893204,228,250,7600.0,8300.0,8333.333333333334,69,8,1.0,1.0,1.0,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,19,this,8.30485436893204,8.658252427184465,132878,138532,84,87,8304.85436893204,8658.252427184465,252,259,8400.0,8600.0,8633.333333333334,33,3,1.0,0.75,0.75,proportional,True,transcript_proportional
-vxjVxOeScU$_$4,20,long.,8.658252427184465,9.1,138532,144593,87,91,8658.252427184465,9037.0625,261,271,8700.0,9000.0,9033.333333333334,36,4,0.8571428571428571,0.8,0.8,proportional,True,transcript_proportional
-wMB_hJL-3o$_$7,0,So,0.0,0.14031007751937985,0,2245,0,2,0.0,140.31007751937986,0,4,0.0,100.0,133.33333333333334,12,2,1.0,1.0,1.0,proportional,True,transcript_proportional
